"a";10;"RER";"NOISY-LE-GRAND-MONT D'EST";"6866727";"A";0;0;0;0;"Noisy-le-Grand";
"a";11;"RER";"RUEIL-MALMAISON";"6615943";"A";0;0;0;0;"Rueil-Malmaison ";
"a";12;"RER";"ANTONY";"6372562";"B";0;0;0;0;"Antony";
"a";13;"RER";"CITE UNIVERSITAIRE";"6359072";"B";0;0;0;0;"Paris";14
"a";14;"RER";"VINCENNES";"5874104";"A";0;0;0;0;"Vincennes";
"a";15;"RER";"LUXEMBOURG";"5838336";"B";0;0;0;0;"Paris";05
"a";16;"RER";"AUBER";"5667365";"A";0;0;0;0;"Paris";09
"a";17;"RER";"NANTERRE-UNIVERSITE";"5214188";"A";0;0;0;0;"Nanterre ";
"a";18;"RER";"NOISY-CHAMPS";"4669805";"A";0;0;0;0;"Champs-sur-Marne";
"a";19;"RER";"NEUILLY-PLAISANCE";"4647935";"A";0;0;0;0;"Neuilly-sur-Seine";
"a";20;"RER";"MARNE-LA-VALLEE-CHESSY";"4578909";"A";0;0;0;0;"Montévrain";
"a";21;"RER";"SAINT-GERMAIN-EN-LAYE";"4383920";"A";0;0;0;0;"Saint-Germain-en-Laye";
"a";22;"RER";"BOURG-LA-REINE";"4309137";"B";0;0;0;0;"Bourg la Reine";
"a";23;"RER";"DENFERT-ROCHEREAU-RER";"4262370";"B";0;0;0;0;"Paris";14
"a";24;"RER";"NATION-RER";"4195903";"A";0;0;0;0;"Paris";12
"a";25;"RER";"TORCY";"3712967";"A";0;0;0;0;"Torcy ";
"a";26;"RER";"SAINT-MAUR-CRETEIL";"3626427";"A";0;0;0;0;"Saint-Maur des Fossés ";
"a";27;"RER";"JOINVILLE-LE-PONT";"3535908";"A";0;0;0;0;"Joinville-le-Pont";
"a";28;"RER";"NANTERRE-VILLE";"3408388";"A";0;0;0;0;"Nanterre ";
"a";29;"RER";"CHAMPIGNY";"3279877";"A";0;0;0;0;"Saint-Maur des Fossés";
"a";30;"RER";"PORT ROYAL";"3242096";"B";0;0;0;0;"Paris";05
"a";31;"RER";"VAL D'EUROPE";"3161331";"A";0;0;0;0;"Serris ";
"a";32;"RER";"LAPLACE";"3145389";"B";0;0;0;0;"Arcueil";
"a";33;"RER";"ARCUEIL-CACHAN";"3101352";"B";0;0;0;0;"Arcueil";
"a";34;"RER";"LA CROIX DE BERNY";"2832453";"B";0;0;0;0;"Antony";
"a";35;"RER";"NOGENT-SUR-MARNE";"2792732";"A";0;0;0;0;"Nogent-sur-Marne";
"a";36;"RER";"BUSSY-SAINT-GEORGES";"2766096";"A";0;0;0;0;"Bussy-Saint-Georges ";
"a";37;"RER";"NOISIEL";"2564613";"A";0;0;0;0;"Noisiel";
"a";38;"RER";"FONTENAY-SOUS-BOIS";"2410731";"A";0;0;0;0;"Fontenay-sous-Bois";
"a";39;"RER";"ORSAY-VILLE";"2290579";"B";0;0;0;0;"Orsay";
"a";40;"RER";"ROBINSON";"2262137";"B";0;0;0;0;"Sceaux";
"a";41;"RER";"BOISSY-SAINT-LEGER";"2235716";"A";0;0;0;0;"Boissy-Saint-Léger";
"a";42;"RER";"GENTILLY";"2092205";"B";0;0;0;0;"Gentilly";
"a";43;"RER";"LE VESINET-LE PECQ";"2078606";"A";0;0;0;0;"Le Vésinet ";
"a";44;"RER";"CHATOU-CROISSY";"2057141";"A";0;0;0;0;"Chatou ";
"a";45;"RER";"LE PARC DE SAINT-MAUR";"2048678";"A";0;0;0;0;"Saint-Maur des Fossés";
"a";46;"RER";"BAGNEUX";"1985787";"B";0;0;0;0;"Cachan";
"a";47;"RER";"SUCY-BONNEUIL";"1895918";"A";0;0;0;0;"Sucy-en-Brie ";
"a";48;"RER";"BRY-SUR-MARNE";"1874920";"A";0;0;0;0;"Bry-sur-Marne ";
"a";49;"RER";"LA VARENNE-CHENNEVIERES";"1830795";"A";0;0;0;0;"saint-Maur des Fossés ";
"a";50;"RER";"LES BACONNETS";"1592744";"B";0;0;0;0;"Antony";
"a";51;"RER";"LOGNES";"1571347";"A";0;0;0;0;"Lognes ";
"a";52;"RER";"LE VESINET-CENTRE";"1218399";"A";0;0;0;0;"Le Vésinet ";
"a";53;"RER";"FONTENAY-AUX-ROSES";"1028095";"B";0;0;0;0;"Fontenay aux roses";
"a";54;"RER";"PALAISEAU";"964017";"B";0;0;0;0;"Palaiseau";
"a";55;"RER";"SAINT-REMY-LES-CHEVREUSE";"911726";"B";0;0;0;0;"St-Rémy-Lès-Chevreuse";
"a";56;"RER";"LE GUICHET";"865385";"B";0;0;0;0;"Orsay";
"a";57;"RER";"PALAISEAU-VILLEBON";"865323";"B";0;0;0;0;"Palaiseau";
"a";58;"RER";"LOZERE";"765952";"B";0;0;0;0;"Palaiseau";
"a";59;"RER";"GIF-SUR-YVETTE";"717784";"B";0;0;0;0;"Gif sur Yvette";
"a";60;"RER";"SCEAUX";"713823";"B";0;0;0;0;"sceaux";
"a";61;"RER";"BURES-SUR-YVETTE";"670230";"B";0;0;0;0;"Bures sur Yvette";
"a";62;"RER";"FONTAINE-MICHALON";"575331";"B";0;0;0;0;"Antony";
"a";63;"RER";"MASSY-VERRIERES";"572805";"B";0;0;0;0;"Massy";
"a";64;"RER";"COURCELLE-SUR-YVETTE";"571411";"B";0;0;0;0;"Gif sur Yvette";
"a";65;"RER";"PARC DE SCEAUX";"523365";"B";0;0;0;0;"Antony";
"a";66;"RER";"LA HACQUINIERE";"425311";"B";0;0;0;0;"Bures sur Yvette";
