35890,35033,,Bourg-des-Comptes,,BOURG-DES-COMPTES,BOURG DES COMPTES,53,BRETAGNE,35,Ille-et-Vilaine,47.9285773,-1.7391002,B623,PRKTSKMPTS
35120,35034,La,Boussac,LA,BOUSSAC,LA BOUSSAC,53,BRETAGNE,35,Ille-et-Vilaine,48.512543,-1.661025,B224,PSKL
35330,35035,,Bovel,,BOVEL,BOVEL,53,BRETAGNE,35,Ille-et-Vilaine,47.9503798,-1.9770885,B140,PFL
35310,35037,,Bréal-sous-Montfort,,BREAL-SOUS-MONTFORT,BREAL SOUS MONTFORT,53,BRETAGNE,35,Ille-et-Vilaine,48.0483587,-1.8686426,B642,PRLSSMNTFRT
35370,35038,,Bréal-sous-Vitré,,BREAL-SOUS-VITRE,BREAL SOUS VITRE,53,BRETAGNE,35,Ille-et-Vilaine,48.1044333,-1.0602284,B642,PRLSSFTR
35530,35039,,Brécé,,BRECE,BRECE,53,BRETAGNE,35,Ille-et-Vilaine,48.110674,-1.482054,B620,PRS
35160,35040,,Breteil,,BRETEIL,BRETEIL,53,BRETAGNE,35,Ille-et-Vilaine,48.1446894,-1.8960871,B634,PRTL
35150,35041,,Brie,,BRIE,BRIE,53,BRETAGNE,35,Ille-et-Vilaine,47.9512568,-1.5368431,B600,PR
35370,35042,,Brielles,,BRIELLES,BRIELLES,53,BRETAGNE,35,Ille-et-Vilaine,48.008719,-1.0900649,B642,PRLS
35120,35044,,Broualan,,BROUALAN,BROUALAN,53,BRETAGNE,35,Ille-et-Vilaine,48.4743194,-1.6495619,B645,PRLN
35550,35045,,Bruc-sur-Aff,,BRUC-SUR-AFF,BRUC SUR AFF,53,BRETAGNE,35,Ille-et-Vilaine,47.814785,-2.0195561,B626,PRKSRF
35330,35046,Les,Brulais,LES,BRULAIS,LES BRULAIS,53,BRETAGNE,35,Ille-et-Vilaine,47.88855,-2.043679,B642,PRLSLS
35170,35047,,Bruz,,BRUZ,BRUZ,53,BRETAGNE,35,Ille-et-Vilaine,48.0373655,-1.7458833,B620,PRS
35330,35048,,Campel,,CAMPEL,CAMPEL,53,BRETAGNE,35,Ille-et-Vilaine,47.9360649,-2.0081612,C514,KMPL
35260,35049,,Cancale,,CANCALE,CANCALE,53,BRETAGNE,35,Ille-et-Vilaine,48.6789386,-1.8685866,C524,KNKL
35190,35050,,Cardroc,,CARDROC,CARDROC,53,BRETAGNE,35,Ille-et-Vilaine,48.2838581,-1.8884239,C636,KRTRK
35510,35051,,Cesson-Sévigné,,CESSON-SEVIGNE,CESSON SEVIGNE,53,BRETAGNE,35,Ille-et-Vilaine,48.1237782,-1.6052733,C252,SSNSFN
35500,35052,,Champeaux,,CHAMPEAUX,CHAMPEAUX,53,BRETAGNE,35,Ille-et-Vilaine,48.1469897,-1.3110145,C512,XMPKS
35680,35053,,Chancé,,CHANCE,CHANCE,53,BRETAGNE,35,Ille-et-Vilaine,48.0359859,-1.3812431,C520,XNS
35150,35054,,Chanteloup,,CHANTELOUP,CHANTELOUP,53,BRETAGNE,35,Ille-et-Vilaine,47.9669396,-1.6159926,C534,XNTLP
