,"Trafic des entrants (*) par station pour l'ensemble de l'année 2011",,,,,,,,,,
,,,,,,,,,,,
,"Rang","Réseau","Station","Trafic","Ligne de correspondances RATP",,,,,"Ville","Arrondissement pour Paris"
,34,"RER","LA CROIX DE BERNY",2832453,"B",0,0,0,0,"Antony",
,35,"RER","NOGENT-SUR-MARNE",2792732,"A",0,0,0,0,"Nogent-sur-Marne",
,36,"RER","BUSSY-SAINT-GEORGES",2766096,"A",0,0,0,0,"Bussy-Saint-Georges ",
,37,"RER","NOISIEL",2564613,"A",0,0,0,0,"Noisiel",
,38,"RER","FONTENAY-SOUS-BOIS",2410731,"A",0,0,0,0,"Fontenay-sous-Bois",
,39,"RER","ORSAY-VILLE",2290579,"B",0,0,0,0,"Orsay",
,40,"RER","ROBINSON",2262137,"B",0,0,0,0,"Sceaux",
,41,"RER","BOISSY-SAINT-LEGER",2235716,"A",0,0,0,0,"Boissy-Saint-Léger",
,42,"RER","GENTILLY",2092205,"B",0,0,0,0,"Gentilly",
,43,"RER","LE VESINET-LE PECQ",2078606,"A",0,0,0,0,"Le Vésinet ",
,44,"RER","CHATOU-CROISSY",2057141,"A",0,0,0,0,"Chatou ",
,45,"RER","LE PARC DE SAINT-MAUR",2048678,"A",0,0,0,0,"Saint-Maur des Fossés",
,46,"RER","BAGNEUX",1985787,"B",0,0,0,0,"Cachan",
,47,"RER","SUCY-BONNEUIL",1895918,"A",0,0,0,0,"Sucy-en-Brie ",
,48,"RER","BRY-SUR-MARNE",1874920,"A",0,0,0,0,"Bry-sur-Marne ",
,49,"RER","LA VARENNE-CHENNEVIERES",1830795,"A",0,0,0,0,"saint-Maur des Fossés ",
,50,"RER","LES BACONNETS",1592744,"B",0,0,0,0,"Antony",
,51,"RER","LOGNES",1571347,"A",0,0,0,0,"Lognes ",
,52,"RER","LE VESINET-CENTRE",1218399,"A",0,0,0,0,"Le Vésinet ",
,53,"RER","FONTENAY-AUX-ROSES",1028095,"B",0,0,0,0,"Fontenay aux roses",
,54,"RER","PALAISEAU",964017,"B",0,0,0,0,"Palaiseau",
,55,"RER","SAINT-REMY-LES-CHEVREUSE",911726,"B",0,0,0,0,"St-Rémy-Lès-Chevreuse",
,56,"RER","LE GUICHET",865385,"B",0,0,0,0,"Orsay",
,57,"RER","PALAISEAU-VILLEBON",865323,"B",0,0,0,0,"Palaiseau",
,58,"RER","LOZERE",765952,"B",0,0,0,0,"Palaiseau",
,59,"RER","GIF-SUR-YVETTE",717784,"B",0,0,0,0,"Gif sur Yvette",
,60,"RER","SCEAUX",713823,"B",0,0,0,0,"sceaux",
,61,"RER","BURES-SUR-YVETTE",670230,"B",0,0,0,0,"Bures sur Yvette",
,62,"RER","FONTAINE-MICHALON",575331,"B",0,0,0,0,"Antony",
,63,"RER","MASSY-VERRIERES",572805,"B",0,0,0,0,"Massy",
,64,"RER","COURCELLE-SUR-YVETTE",571411,"B",0,0,0,0,"Gif sur Yvette",
,65,"RER","PARC DE SCEAUX",523365,"B",0,0,0,0,"Antony",
,66,"RER","LA HACQUINIERE",425311,"B",0,0,0,0,"Bures sur Yvette",
,,,,,,,,,,,
," (*) il s'agit des entrants par station qui proviennent de l'exterieur du réseau RATP (issus de la voie publique, du reseau SNCF...)",,,,,,,,,,
,"Pour certaines gares et stations, une part de ces données releve d'estimation statistiques",,,,,,,,,,
